,Date,sentiment_value,yesterday_sentiment,Open,High,Low,Close,Volume,avgprice,yvalue
499,12/29/2016,4.765277778,3.631634199,29.112499,29.2775,29.1,29.182501,60158000,29.18875,-0.088749
500,12/30/2016,6.003421717,4.765277778,29.1625,29.299999,28.8575,28.955,122345200,29.0787495,-0.1100005
501,1/3/2017,8.350981241,6.003421717,28.950001,29.0825,28.690001,29.0375,115127600,28.8862505,-0.192499
502,1/4/2017,6.385220058,8.350981241,28.9625,29.127501,28.9375,29.004999,84472400,29.0325005,0.14625
503,1/5/2017,4.811904762,6.385220058,28.98,29.215,28.952499,29.1525,88774400,29.0837495,0.051249
504,1/6/2017,4.370523088,4.811904762,29.195,29.540001,29.1175,29.477501,127007600,29.3287505,0.245001
505,1/9/2017,9.623268398,4.370523088,29.487499,29.8575,29.485001,29.747499,134247600,29.6712505,0.3425
506,1/10/2017,5.837581169,9.623268398,29.692499,29.844999,29.575001,29.7775,97848400,29.71,0.0387495
507,1/11/2017,6.36600469,5.837581169,29.684999,29.9825,29.65,29.9375,110354400,29.81625,0.10625
508,1/12/2017,4.166224747,6.36600469,29.725,29.825001,29.5525,29.8125,108344800,29.6887505,-0.1274995
509,1/13/2017,3.918926768,4.166224747,29.7775,29.905001,29.702499,29.76,104447600,29.80375,0.1149995
510,1/17/2017,3.011878307,3.918926768,29.584999,30.059999,29.555,30,137759200,29.8074995,0.0037495
511,1/18/2017,11.91700938,3.011878307,30,30.125,29.9275,29.997499,94852000,30.02625,0.2187505
512,1/19/2017,2.597462121,11.91700938,29.85,30.022499,29.842501,29.945,102389200,29.9325,-0.09375
513,1/20/2017,5.593679654,2.597462121,30.112499,30.112499,29.932501,30,130391600,30.0225,0.09
514,1/23/2017,6.561145984,5.593679654,30,30.202499,29.942499,30.02,88200800,30.072499,0.049999
515,1/24/2017,7.04755772,6.561145984,29.887501,30.025,29.875,29.9925,92844000,29.95,-0.122499
516,1/25/2017,5.847409812,7.04755772,30.105,30.525,30.07,30.469999,129510400,30.2975,0.3475
517,1/26/2017,1.765808081,5.847409812,30.4175,30.610001,30.4,30.485001,105350400,30.5050005,0.2075005
518,1/27/2017,2.824511785,1.765808081,30.535,30.5875,30.4,30.487499,82251600,30.49375,-0.0112505
519,1/30/2017,6.259021164,2.824511785,30.2325,30.407499,30.165001,30.407499,121510000,30.28625,-0.2075
520,1/31/2017,6.76515873,6.259021164,30.2875,30.3475,30.155001,30.3375,196804000,30.2512505,-0.0349995
521,2/1/2017,5.492626263,6.76515873,31.7575,32.622501,31.752501,32.1875,447940000,32.187501,1.9362505
522,2/2/2017,3.971010702,5.492626263,31.995001,32.3475,31.945,32.1325,134841600,32.14625,-0.041251
523,2/3/2017,5.639062049,3.971010702,32.077499,32.297501,32.040001,32.27,98029200,32.168751,0.022501
524,2/6/2017,8.213029101,5.639062049,32.282501,32.625,32.224998,32.572498,107383600,32.424999,0.256248
525,2/7/2017,3.801931457,8.213029101,32.634998,33.022499,32.612499,32.8825,152735200,32.817499,0.3925
526,2/8/2017,5.665891053,3.801931457,32.837502,33.055,32.805,33.009998,92016400,32.93,0.112501
527,2/9/2017,5.188055556,5.665891053,32.912498,33.112499,32.779999,33.105,113399600,32.946249,0.016249
528,2/10/2017,3.452781385,5.188055556,33.115002,33.235001,33.012501,33.029999,80262000,33.123751,0.177502
529,2/13/2017,4.867681818,3.452781385,33.27,33.455002,33.1875,33.322498,92141600,33.321251,0.1975
530,2/14/2017,3.014511183,4.867681818,33.3675,33.772499,33.3125,33.755001,132904800,33.5424995,0.2212485
531,2/15/2017,3.909087302,3.014511183,33.880001,34.067501,33.654999,33.877499,142492400,33.86125,0.3187505
532,2/16/2017,6.418569024,3.909087302,33.9175,33.974998,33.709999,33.837502,90338400,33.8424985,-0.0187515
533,2/17/2017,6.213347763,6.418569024,33.775002,33.9575,33.775002,33.93,88792800,33.866251,0.0237525
534,2/21/2017,4.001363636,6.213347763,34.057499,34.1875,33.994999,34.174999,98028800,34.0912495,0.2249985
535,2/22/2017,7.500198413,4.001363636,34.107498,34.279999,34.0275,34.2775,83347600,34.1537495,0.0625
536,2/23/2017,2.519185606,7.500198413,34.345001,34.369999,34.075001,34.1325,83152800,34.2225,0.0687505
537,2/24/2017,5.36969697,2.519185606,33.977501,34.165001,33.82,34.165001,87106400,33.9925005,-0.2299995
538,2/27/2017,7.220649351,5.36969697,34.285,34.360001,34.07,34.232498,81029600,34.2150005,0.2225
539,2/28/2017,2.561628788,7.220649351,34.27,34.360001,34.174999,34.247501,93931600,34.2675,0.0524995
540,3/1/2017,3.773672439,2.561628788,34.4725,35.037498,34.400002,34.947498,145658400,34.71875,0.45125
541,3/2/2017,6.430793651,3.773672439,35,35.07,34.689999,34.740002,104844000,34.8799995,0.1612495
542,3/3/2017,3.661282468,6.430793651,34.695,34.9575,34.647499,34.945,84432400,34.8024995,-0.0775
543,3/6/2017,4.085454545,3.661282468,34.842499,34.942501,34.650002,34.834999,87000000,34.7962515,-0.006248
544,3/7/2017,4.565910895,4.085454545,34.764999,34.994999,34.697498,34.880001,69785200,34.8462485,0.049997
545,3/8/2017,5.890064935,4.565910895,34.737499,34.950001,34.705002,34.75,74828800,34.8275015,-0.018747
546,3/9/2017,5.724848485,5.890064935,34.685001,34.697498,34.262501,34.669998,88623600,34.4799995,-0.347502
547,3/10/2017,4.727424242,5.724848485,34.8125,34.84,34.66,34.785,78451200,34.75,0.2700005
548,3/13/2017,2.171666667,4.727424242,34.712502,34.857498,34.705002,34.799999,69686800,34.78125,0.03125
549,3/14/2017,7.280104618,2.171666667,34.825001,34.912498,34.709999,34.747501,61236400,34.8112485,0.0299985
550,3/15/2017,3.952270924,7.280104618,34.852501,35.1875,34.7575,35.115002,102767200,34.9725,0.1612515
551,3/16/2017,6.558142136,3.952270924,35.18,35.255001,35.064999,35.172501,76928000,35.16,0.1875
552,3/17/2017,1.940175565,6.558142136,35.25,35.25,34.9725,34.997501,175540000,35.11125,-0.04875
553,3/20/2017,5.585021645,1.940175565,35.099998,35.375,35.057499,35.365002,86168000,35.2162495,0.1049995
554,3/21/2017,7.683564454,5.585021645,35.5275,35.700001,34.932499,34.959999,158119600,35.31625,0.1000005
555,3/22/2017,4.686612554,7.683564454,34.962502,35.400002,34.939999,35.355,103440800,35.1700005,-0.1462495
556,3/23/2017,5.767020202,4.686612554,35.314999,35.395,35.1525,35.23,81385200,35.27375,0.1037495
557,3/24/2017,3.157314815,5.767020202,35.375,35.435001,35.087502,35.16,89582400,35.2612515,-0.0124985
558,3/27/2017,2.115227273,3.157314815,34.8475,35.305,34.654999,35.220001,94300400,34.9799995,-0.281252
559,3/28/2017,1.034314574,2.115227273,35.227501,36.009998,35.154999,35.950001,133499200,35.5824985,0.602499
560,3/29/2017,4.839872655,1.034314574,35.919998,36.122501,35.797501,36.029999,116760000,35.960001,0.3775025
561,3/30/2017,2.613427128,4.839872655,36.047501,36.125,35.875,35.982498,84829200,36,0.039999
562,3/31/2017,9.286933622,2.613427128,35.93,36.067501,35.752499,35.915001,78646800,35.91,-0.09
563,4/3/2017,7.560633117,9.286933622,35.927502,36.029999,35.762501,35.924999,79942800,35.89625,-0.01375
564,4/4/2017,5.500420274,7.560633117,35.8125,36.2225,35.7925,36.192501,79565600,36.0075,0.11125
565,4/5/2017,5.683255772,5.500420274,36.055,36.365002,35.952499,36.005001,110871600,36.1587505,0.1512505
566,4/6/2017,5.296356421,5.683255772,36.072498,36.130001,35.862499,35.915001,84596000,35.99625,-0.1625005
567,4/7/2017,5.442155483,5.296356421,35.932499,36.044998,35.817501,35.834999,66688800,35.9312495,-0.0650005
568,4/10/2017,3.092157287,5.442155483,35.900002,35.970001,35.724998,35.7925,75733600,35.8474995,-0.08375
569,4/11/2017,5.461569264,3.092157287,35.735001,35.837502,35.014999,35.407501,121517600,35.4262505,-0.421249
570,4/12/2017,1.697175325,5.461569264,35.400002,35.537498,35.252499,35.450001,81400000,35.3949985,-0.031252
571,4/13/2017,1.598257576,1.697175325,35.477501,35.595001,35.262501,35.262501,71291600,35.428751,0.0337525
572,4/17/2017,5.536363636,1.598257576,35.369999,35.470001,35.217499,35.4575,66328400,35.34375,-0.085001
573,4/18/2017,7.679707792,5.536363636,35.352501,35.509998,35.2775,35.299999,58790000,35.393749,0.049999
574,4/19/2017,2.82761544,7.679707792,35.470001,35.5,35.112499,35.169998,69313600,35.3062495,-0.0874995
575,4/20/2017,5.120887446,2.82761544,35.305,35.73,35.290001,35.610001,93278400,35.5100005,0.203751
576,4/21/2017,5.502561328,5.120887446,35.610001,35.669998,35.462502,35.567501,69283600,35.56625,0.0562495
577,4/24/2017,5.559496753,5.502561328,35.875,35.987499,35.794998,35.91,68537200,35.8912485,0.3249985
578,4/25/2017,5.766152237,5.559496753,35.977501,36.224998,35.967499,36.1325,75486000,36.0962485,0.205
579,4/26/2017,6.492575758,5.766152237,36.1175,36.150002,35.845001,35.919998,80164800,35.9975015,-0.098747
580,4/27/2017,7.822267316,6.492575758,35.98,36.040001,35.827499,35.947498,56985200,35.93375,-0.0637515
581,4/28/2017,3.113521525,7.822267316,36.022499,36.075001,35.817501,35.912498,83441600,35.946251,0.012501
582,5/1/2017,8.380362554,3.113521525,36.275002,36.799999,36.240002,36.645,134411600,36.5200005,0.5737495
583,5/2/2017,1.82048581,8.380362554,36.884998,37.022499,36.709999,36.877499,181408800,36.866249,0.3462485
584,5/3/2017,4.849141414,1.82048581,36.397499,36.872501,36.067501,36.764999,182788000,36.470001,-0.396248
585,5/4/2017,3.588230519,4.849141414,36.630001,36.785,36.452499,36.6325,93487600,36.6187495,0.1487485
586,5/5/2017,7.037693001,3.588230519,36.689999,37.244999,36.689999,37.240002,109310800,36.967499,0.3487495
587,5/8/2017,5.416424964,7.037693001,37.2575,38.424999,37.2575,38.252499,195009600,37.8412495,0.8737505
588,5/9/2017,4.531984127,5.416424964,38.467499,38.720001,38.362499,38.497501,156521600,38.54125,0.7000005
589,5/10/2017,5.60563943,4.531984127,38.407501,38.485001,38.0275,38.314999,103222800,38.2562505,-0.2849995
590,5/11/2017,5.329482323,5.60563943,38.112499,38.517502,38.077499,38.487499,109020400,38.2975005,0.04125
591,5/12/2017,4.209625421,5.329482323,38.674999,39.105,38.6675,39.025002,130108000,38.88625,0.5887495
592,5/15/2017,5.002857143,4.209625421,39.002499,39.162498,38.762501,38.924999,104038800,38.9624995,0.0762495
593,5/16/2017,6.658333333,5.002857143,38.985001,39.014999,38.68,38.8675,80194000,38.8474995,-0.115
594,5/17/2017,5.364069264,6.658333333,38.400002,38.642502,37.427502,37.5625,203070800,38.035002,-0.8124975
595,5/18/2017,8.53987494,5.364069264,37.817501,38.334999,37.782501,38.134998,134272800,38.05875,0.023748
596,5/19/2017,6.689172679,8.53987494,38.345001,38.494999,38.157501,38.264999,107843200,38.32625,0.2675
597,5/22/2017,6.693603896,6.689172679,38.5,38.645,38.227501,38.497501,91865600,38.4362505,0.1100005
598,5/23/2017,7.011261424,6.693603896,38.724998,38.724998,38.327499,38.450001,79675600,38.5262485,0.089998
599,5/24/2017,2.785835137,7.011261424,38.459999,38.5425,38.1675,38.334999,76712000,38.355,-0.1712485
600,5/25/2017,5.02617785,2.785835137,38.432499,38.587502,38.2575,38.467499,76942400,38.422501,0.067501
601,5/26/2017,6.362474747,5.02617785,38.5,38.560001,38.327499,38.4025,87710400,38.44375,0.021249
602,5/30/2017,4.578522727,6.362474747,38.355,38.607498,38.3325,38.4175,80507600,38.469999,0.026249
603,5/31/2017,3.037332251,4.578522727,38.4925,38.5425,38.095001,38.189999,97804800,38.3187505,-0.1512485
604,6/1/2017,3.667696609,3.037332251,38.2925,38.3325,38.055,38.294998,65616400,38.19375,-0.1250005
605,6/2/2017,7.514502165,3.667696609,38.395,38.862499,38.2225,38.862499,111082800,38.5424995,0.3487495
606,6/5/2017,3.219579365,7.514502165,38.584999,38.612499,38.365002,38.482498,101326800,38.4887505,-0.053749
607,6/6/2017,7.428030303,3.219579365,38.474998,38.952499,38.445,38.612499,106499600,38.6987495,0.209999
608,6/7/2017,6.134990704,7.428030303,38.755001,38.994999,38.619999,38.842499,84278400,38.807499,0.1087495
609,6/8/2017,3.88465368,6.134990704,38.8125,38.884998,38.599998,38.747501,85003200,38.742498,-0.065001
610,6/9/2017,0.835018939,3.88465368,38.797501,38.797501,36.505001,37.244999,259530800,37.651251,-1.091247
611,6/12/2017,2.23224507,0.835018939,36.435001,36.522499,35.627499,36.355,289229200,36.074999,-1.576252
612,6/13/2017,5.334193723,2.23224507,36.790001,36.862499,36.287498,36.647499,136661600,36.5749985,0.4999995
613,6/14/2017,5.872216811,5.334193723,36.875,36.875,35.959999,36.290001,126124800,36.4174995,-0.157499
614,6/15/2017,4.763552189,5.872216811,35.830002,36.119999,35.552502,36.072498,128661600,35.8362505,-0.581249
615,6/16/2017,3.165145202,4.763552189,35.945,36.125,35.549999,35.567501,201444400,35.8374995,0.001249
616,6/19/2017,3.974636243,3.165145202,35.915001,36.685001,35.915001,36.584999,130165600,36.300001,0.4625015
617,6/20/2017,5.256742424,3.974636243,36.717499,36.717499,36.235001,36.252499,99600400,36.47625,0.176249
618,6/21/2017,2.915548341,5.256742424,36.380001,36.517502,36.1525,36.467499,85063200,36.335001,-0.141249
619,6/22/2017,5.180494228,2.915548341,36.442501,36.674999,36.279999,36.407501,76425200,36.477499,0.142498
620,6/23/2017,7.914354257,5.180494228,36.282501,36.790001,36.2775,36.57,141757600,36.5337505,0.0562515
621,6/26/2017,5.694832251,7.914354257,36.7925,37.07,36.345001,36.455002,102769600,36.7075005,0.17375
622,6/27/2017,2.242718254,5.694832251,36.252499,36.540001,35.904999,35.932499,99047600,36.2225,-0.4850005
623,6/28/2017,6.393679654,2.242718254,36.122501,36.5275,35.790001,36.4575,88329600,36.1587505,-0.0637495
624,6/29/2017,3.499772727,6.393679654,36.177502,36.282501,35.57,35.919998,125997600,35.9262505,-0.2325
625,6/30/2017,5.993483045,3.499772727,36.112499,36.240002,35.945,36.005001,92096400,36.092501,0.1662505
626,7/3/2017,3.93775974,5.993483045,36.220001,36.325001,35.775002,35.875,57111200,36.0500015,-0.0424995
627,7/5/2017,3.979704185,3.93775974,35.922501,36.197498,35.68,36.022499,86278400,35.938749,-0.1112525
628,7/6/2017,2.535064935,3.979704185,35.755001,35.875,35.602501,35.682499,96515200,35.7387505,-0.1999985
629,7/7/2017,7.210606061,2.535064935,35.724998,36.1875,35.724998,36.044998,76806800,35.956249,0.2174985
630,7/10/2017,4.253987734,7.210606061,36.0275,36.487499,35.842499,36.264999,84362400,36.164999,0.20875
631,7/11/2017,7.786623377,4.253987734,36.182499,36.462502,36.095001,36.3825,79127200,36.2787515,0.1137525
632,7/12/2017,4.500689033,7.786623377,36.467499,36.544998,36.205002,36.435001,99538000,36.375,0.0962485
633,7/13/2017,7.673160173,4.500689033,36.375,37.122501,36.360001,36.942501,100797600,36.741251,0.366251
634,7/14/2017,2.601255411,7.673160173,36.9925,37.3325,36.8325,37.259998,80528400,37.0825,0.341249
635,7/17/2017,5.233376623,2.601255411,37.205002,37.724998,37.142502,37.389999,95174000,37.43375,0.35125
636,7/18/2017,4.807792208,5.233376623,37.299999,37.532501,37.1675,37.52,71475200,37.3500005,-0.0837495
637,7/19/2017,8.775505051,4.807792208,37.619999,37.855,37.487499,37.755001,83692000,37.6712495,0.321249
638,7/20/2017,9.320681818,8.775505051,37.875,37.935001,37.547501,37.584999,68974800,37.741251,0.0700015
639,7/21/2017,5.369656085,9.320681818,37.497501,37.610001,37.220001,37.567501,105010400,37.415001,-0.32625
640,7/24/2017,6.199220779,5.369656085,37.645,38.110001,37.474998,38.022499,85972800,37.7924995,0.3774985
641,7/25/2017,10.39308081,6.199220779,37.950001,38.459999,37.950001,38.185001,75415600,38.205,0.4125005
642,7/26/2017,9.603315296,10.39308081,38.337502,38.482498,38.264999,38.365002,63124000,38.3737485,0.1687485
643,7/27/2017,7.496572872,9.603315296,38.4375,38.497501,36.825001,37.639999,129905200,37.661251,-0.7124975
644,7/28/2017,4.972564935,7.496572872,37.4725,37.557499,37.297501,37.375,68854800,37.4275,-0.233751
645,7/31/2017,3.744994589,4.972564935,37.474998,37.5825,37.032501,37.182499,79383600,37.3075005,-0.1199995
646,8/1/2017,6.341684704,3.744994589,37.275002,37.555,37.102501,37.512501,141474400,37.3287505,0.02125
647,8/2/2017,7.766221741,6.341684704,39.82,39.9375,39.040001,39.285,279747200,39.4887505,2.16
648,8/3/2017,5.071708754,7.766221741,39.262501,39.302502,38.755001,38.892502,108389200,39.0287515,-0.459999
649,8/4/2017,9.233912338,5.071708754,39.017502,39.349998,38.922501,39.0975,82239600,39.1362495,0.107498
650,8/7/2017,6.690119949,9.233912338,39.264999,39.73,39.1675,39.702499,87481200,39.44875,0.3125005
651,8/8/2017,5.867988817,6.690119949,39.650002,40.4575,39.567501,40.02,144823600,40.0125005,0.5637505
652,8/9/2017,7.98998557,5.867988817,39.814999,40.317501,39.7775,40.264999,104526000,40.0475005,0.035
653,8/10/2017,7.459992785,7.98998557,39.974998,40,38.657501,38.830002,163217200,39.3287505,-0.71875
654,8/11/2017,10.5597096,7.459992785,39.150002,39.642502,39.017502,39.369999,105028400,39.330002,0.0012515
655,8/14/2017,6.792954545,10.5597096,39.830002,40.052502,39.6875,39.962502,88490800,39.870001,0.539999
656,8/15/2017,5.337901335,6.792954545,40.165001,40.549999,40.035,40.400002,117862000,40.2924995,0.4224985
657,8/16/2017,7.371212121,5.337901335,40.485001,40.627499,40.037498,40.237499,110686400,40.3324985,0.039999
658,8/17/2017,5.826845238,7.371212121,40.130001,40.177502,39.459999,39.465,111762400,39.8187505,-0.513748
659,8/18/2017,7.011707702,5.826845238,39.465,39.875,39.18,39.375,109712400,39.5275,-0.2912505
660,8/21/2017,7.752215909,7.011707702,39.375,39.4725,38.7775,39.302502,105474000,39.125,-0.4025
661,8/22/2017,7.366744228,7.752215909,39.557499,40,39.505001,39.945,86418400,39.7525005,0.6275005
662,8/23/2017,4.942099567,7.366744228,39.767502,40.1175,39.720001,39.994999,77596400,39.9187505,0.16625
663,8/24/2017,7.305995671,4.942099567,40.107498,40.185001,39.637501,39.817501,79275600,39.911251,-0.0074995
664,8/25/2017,5.907180135,7.305995671,39.912498,40.139999,39.817501,39.965,101920400,39.97875,0.067499
665,8/28/2017,5.016989538,5.907180135,40.035,40.5,39.982498,40.3675,103864000,40.241249,0.262499
666,8/29/2017,7.313861231,5.016989538,40.025002,40.779999,40,40.727501,118067600,40.3899995,0.1487505
667,8/30/2017,6.242884199,7.313861231,40.950001,40.9725,40.6525,40.837502,109078400,40.8125,0.4225005
668,8/31/2017,9.394141414,6.242884199,40.91,41.130001,40.869999,41,107140400,41,0.1875
669,9/1/2017,6.333342953,9.394141414,41.200001,41.235001,40.907501,41.012501,66364400,41.071251,0.071251
670,9/5/2017,3.762751323,6.333342953,40.9375,41.0625,40.139999,40.52,117874000,40.6012495,-0.4700015
671,9/6/2017,6.804464286,3.762751323,40.677502,40.747501,40.130001,40.477501,86606800,40.438751,-0.1624985
672,9/7/2017,4.70094697,6.804464286,40.522499,40.560001,40.09,40.314999,87714000,40.3250005,-0.1137505
673,9/8/2017,0.583333333,4.70094697,40.215,40.287498,39.6325,39.657501,114446000,39.959999,-0.3650015
674,9/11/2017,4.079974747,0.583333333,40.125,40.512501,39.9725,40.375,126323200,40.2425005,0.2825015
675,9/12/2017,4.231429293,4.079974747,40.6525,40.990002,39.692501,40.215,286856000,40.3412515,0.098751
676,9/13/2017,3.512972583,4.231429293,39.967499,39.990002,39.477501,39.912498,179629600,39.7337515,-0.6075
677,9/14/2017,4.843327922,3.512972583,39.747501,39.849998,39.522499,39.57,95042800,39.6862485,-0.047503
678,9/15/2017,3.628858225,4.843327922,39.6175,40.2425,39.5,39.970001,196458400,39.87125,0.1850015
679,9/18/2017,4.051906566,3.628858225,40.0275,40.125,39.5,39.6675,113077600,39.8125,-0.05875
680,9/19/2017,9.619065657,4.051906566,39.877499,39.942501,39.610001,39.682499,83242400,39.776251,-0.036249
681,9/20/2017,2.11746176,9.619065657,39.474998,39.564999,38.4575,39.017502,211805600,39.0112495,-0.7650015
682,9/21/2017,6.023151756,2.11746176,38.950001,38.950001,38.1875,38.3475,150046800,38.5687505,-0.442499
683,9/22/2017,5.21588925,6.023151756,37.884998,38.067501,37.639999,37.9725,186581600,37.85375,-0.7150005
684,9/25/2017,5.091212722,5.21588925,37.497501,37.9575,37.290001,37.637501,177549200,37.6237505,-0.2299995
685,9/26/2017,6.626489899,5.091212722,37.945,38.48,37.922501,38.285,146640000,38.2012505,0.5775
686,9/27/2017,5.988194444,6.626489899,38.450001,38.68,38.384998,38.557499,102016800,38.532499,0.3312485
687,9/28/2017,5.435387446,5.988194444,38.4725,38.57,38.174999,38.32,88022000,38.3724995,-0.1599995
688,9/29/2017,8.141651034,5.435387446,38.302502,38.532501,38,38.529999,105199200,38.2662505,-0.106249
689,10/2/2017,9.632527778,8.141651034,38.564999,38.612499,38.18,38.452499,74795200,38.3962495,0.129999
690,10/3/2017,7.762070707,9.632527778,38.502499,38.772499,38.477501,38.619999,64921200,38.625,0.2287505
691,10/4/2017,6.688944444,7.762070707,38.407501,38.465,38.115002,38.369999,80655200,38.290001,-0.334999
692,10/5/2017,10.02448653,6.688944444,38.544998,38.860001,38.512501,38.8475,85135200,38.686251,0.39625
693,10/6/2017,8.195573593,10.02448653,38.7425,38.872501,38.639999,38.825001,69630400,38.75625,0.069999
694,10/9/2017,5.596522367,8.195573593,38.952499,39.182499,38.872501,38.959999,65051600,39.0275,0.27125
695,10/10/2017,7.238333333,5.596522367,39.014999,39.5,38.775002,38.974998,62468000,39.137501,0.110001
696,10/11/2017,8.958611111,7.238333333,38.9925,39.244999,38.9375,39.137501,67622400,39.0912495,-0.0462515
697,10/12/2017,6.911325758,8.958611111,39.087502,39.342499,38.932499,39,64500400,39.137499,0.0462495
698,10/13/2017,4.625396825,6.911325758,39.182499,39.32,39.102501,39.247501,65576800,39.2112505,0.0737515
699,10/16/2017,2.561951659,4.625396825,39.474998,40,39.412498,39.970001,96486000,39.706249,0.4949985
700,10/17/2017,8.212105429,2.561951659,39.945,40.217499,39.807499,40.1175,75989200,40.012499,0.30625
701,10/18/2017,5.351477273,8.212105429,40.105,40.177502,39.900002,39.939999,65496800,40.038752,0.026253
702,10/19/2017,2.071917088,5.351477273,39.1875,39.27,38.755001,38.994999,170336800,39.0125005,-1.0262515
703,10/20/2017,5.702569986,2.071917088,39.1525,39.4375,38.990002,39.0625,95896400,39.213751,0.2012505
704,10/23/2017,5.804794372,5.702569986,39.2225,39.422501,38.875,39.0425,87937200,39.1487505,-0.0650005
705,10/24/2017,6.509848485,5.804794372,39.072498,39.355,39.049999,39.275002,71028800,39.2024995,0.053749
706,10/25/2017,6.974843675,6.509848485,39.227501,39.387501,38.817501,39.102501,84828400,39.102501,-0.0999985
707,10/26/2017,3.668740079,6.974843675,39.307499,39.4575,39.195,39.352501,68002000,39.32625,0.223749
708,10/27/2017,10.20818182,3.668740079,39.822498,40.900002,39.674999,40.762501,177816800,40.2875005,0.9612505
709,10/30/2017,6.529949495,10.20818182,40.9725,42.017502,40.93,41.68,178803200,41.473751,1.1862505
710,10/31/2017,4.424393939,6.529949495,41.974998,42.412498,41.735001,42.259998,144187200,42.0737495,0.5999985
711,11/1/2017,5.610393218,4.424393939,42.467499,42.485001,41.4025,41.7225,134551200,41.9437505,-0.129999
712,11/2/2017,4.908484848,5.610393218,41.650002,42.125,41.32,42.0275,165573600,41.7225,-0.2212505
713,11/3/2017,6.95530303,4.908484848,43.5,43.564999,42.779999,43.125,237594400,43.172499,1.449999
714,11/6/2017,6.214458153,6.95530303,43.092499,43.747501,42.93,43.5625,140105200,43.3387505,0.1662515
715,11/7/2017,6.492934704,6.214458153,43.477501,43.8125,43.400002,43.702499,97446000,43.606251,0.2675005
716,11/8/2017,5.243964646,6.492934704,43.665001,44.060001,43.5825,44.060001,97638000,43.8212505,0.2149995
717,11/9/2017,4.734876022,5.243964646,43.7775,44.025002,43.285,43.970001,117930400,43.655001,-0.1662495
718,11/10/2017,4.734519,4.734876022,43.7775,43.845001,43.567501,43.6675,100582000,43.706251,0.05125
719,11/13/2017,6.179103535,4.734519,43.375,43.625,43.349998,43.4925,67928400,43.487499,-0.218752
720,11/14/2017,8.323991101,6.179103535,43.259998,43.369999,42.794998,42.834999,99130000,43.0824985,-0.4050005
721,11/15/2017,4.823400673,8.323991101,42.4925,42.580002,42.095001,42.27,116632400,42.3375015,-0.744997
722,11/16/2017,7.79979798,4.823400673,42.794998,42.967499,42.575001,42.775002,94550000,42.77125,0.4337485
723,11/17/2017,3.077784993,7.79979798,42.759998,42.8475,42.41,42.537498,87598000,42.62875,-0.1425
724,11/20/2017,7.74004329,3.077784993,42.572498,42.639999,42.389999,42.494999,65049600,42.514999,-0.113751
725,11/21/2017,9.993930916,7.74004329,42.695,43.424999,42.695,43.285,100525200,43.0599995,0.5450005
726,11/22/2017,10.2945018,9.993930916,43.34,43.75,43.262501,43.740002,102355600,43.5062505,0.446251
727,11/24/2017,6.980562771,10.2945018,43.775002,43.875,43.662498,43.7425,56106800,43.768749,0.2624985
728,11/27/2017,6.681570707,6.980562771,43.762501,43.77,43.334999,43.522499,82867200,43.5524995,-0.2162495
729,11/28/2017,5.984772006,6.681570707,43.575001,43.717499,42.965,43.267502,105715200,43.3412495,-0.21125
730,11/29/2017,3.373750601,5.984772006,43.157501,43.23,41.790001,42.369999,166665600,42.5100005,-0.831249
731,11/30/2017,5.311594156,3.373750601,42.607498,43.035,42.110001,42.962502,166108800,42.5725005,0.0625
732,12/1/2017,8.448506494,5.311594156,42.487499,42.9175,42.125,42.762501,159037200,42.52125,-0.0512505
733,12/4/2017,6.828626684,8.448506494,43.119999,43.154999,42.407501,42.450001,130169600,42.78125,0.26
734,12/5/2017,8.405093356,6.828626684,42.264999,42.880001,42.099998,42.41,109400800,42.4899995,-0.2912505
735,12/6/2017,5.610656566,8.405093356,41.875,42.549999,41.615002,42.252499,114240000,42.0825005,-0.407499
736,12/7/2017,10.22054437,5.610656566,42.2575,42.610001,42.227501,42.330002,102693200,42.418751,0.3362505
737,12/8/2017,7.86544252,10.22054437,42.622501,42.75,42.205002,42.342499,93420800,42.477501,0.05875
738,12/11/2017,7.997667268,7.86544252,42.299999,43.2225,42.197498,43.1675,141095200,42.709999,0.232498
739,12/12/2017,6.557490981,7.997667268,43.037498,43.0975,42.865002,42.924999,77636800,42.981251,0.271252
740,12/13/2017,7.255224775,6.557490981,43.125,43.384998,43,43.067501,95273600,43.192499,0.211248
741,12/14/2017,11.85215368,7.255224775,43.099998,43.282501,42.912498,43.055,81906000,43.0974995,-0.0949995
742,12/15/2017,7.16546176,11.85215368,43.407501,43.5425,43.115002,43.4925,160677200,43.328751,0.2312515
743,12/18/2017,8.404191919,7.16546176,43.720001,44.299999,43.715,44.105,117684400,44.0074995,0.6787485
744,12/19/2017,3.045982014,8.404191919,43.7575,43.8475,43.522499,43.634998,109745600,43.6849995,-0.3225
745,12/20/2017,8.65952381,3.045982014,43.717499,43.855,43.3125,43.587502,93902400,43.58375,-0.1012495
746,12/21/2017,7.810824916,8.65952381,43.5425,44.005001,43.525002,43.752499,83799600,43.7650015,0.1812515
747,12/22/2017,7.005519481,7.810824916,43.669998,43.855,43.625,43.752499,65397600,43.74,-0.0250015
748,12/26/2017,-0.433205267,7.005519481,42.700001,42.8675,42.419998,42.642502,132742000,42.643749,-1.096251
749,12/27/2017,4.49915404,-0.433205267,42.525002,42.695,42.427502,42.650002,85992800,42.561251,-0.082498
